SchemeCode,NAV,NAV_Date
151362,10.17961978,2023-04-25
151363,12.2009,2025-12-18
151364,12.2869,2025-12-18
151365,12.4357,2025-12-18
151366,16.27,2025-12-18
151367,16.27,2025-12-18
151368,16.91,2025-12-18
151369,16.9,2025-12-18
151370,12.4151,2025-12-18
151371,12.4778,2025-12-18
151372,12.4151,2025-12-18
151373,12.4778,2025-12-18
151374,22.1074,2025-12-18
151375,162.9774,2025-12-18
151376,37.6826,2025-12-18
151377,17.9718,2025-12-18
151378,17.9718,2025-12-18
151379,18.8813,2025-12-18
151380,18.8813,2025-12-18
151381,15.915,2025-12-18
151382,15.915,2025-12-18
151383,16.631,2025-12-18
151384,16.633,2025-12-18
151389,12.4869,2025-12-18
151390,12.5543,2025-12-18
151391,12.5543,2025-12-18
151392,12.4869,2025-12-18
151397,12.4361,2025-12-18
151398,12.284,2025-12-18
151399,12.2848,2025-12-18
151404,12.4111,2025-12-18
151405,10.8768,2025-12-18
151406,10.932,2025-12-18
151407,12.4705,2025-12-18
151408,12.6553,2025-12-18
151409,12.5648,2025-12-18
151410,10.8405,2025-12-18
151411,11.0088,2025-12-18
151412,16.881,2025-12-18
151413,16.832,2025-12-18
151414,16.191,2025-12-18
151415,16.197,2025-12-18
151416,128.3198,2025-12-18
151417,12.4201,2025-12-18
151418,12.1366,2025-12-18
151419,12.4201,2025-12-18
151420,12.5043,2025-12-18
151425,12.5799,2025-12-18
151426,12.4485,2025-12-18
151427,12.5777,2025-12-18
151428,12.4483,2025-12-18
151433,12.3779,2025-12-18
151434,12.3777,2025-12-18
151435,12.4484,2025-12-18
151436,12.4481,2025-12-18
151439,12.5093,2025-12-18
151440,12.5687,2025-12-18
151441,12.5093,2025-12-18
151442,12.5687,2025-12-18
151443,18.88,2025-12-18
151444,18.85,2025-12-18
151445,18.31,2025-12-18
151446,18.31,2025-12-18
151447,12.2304,2025-12-18
151448,12.2303,2025-12-18
151449,12.2648,2025-12-18
151450,12.2655,2025-12-18
151451,12.2704,2025-12-18
151452,12.27,2025-12-18
151453,12.2273,2025-12-18
151454,12.2281,2025-12-18
151455,12.3126,2025-12-18
151456,12.368,2025-12-18
151457,13.301,2025-12-18
151458,13.749,2025-12-18
151459,13.301,2025-12-18
151460,13.749,2025-12-18
151465,12.7463,2025-12-18
151467,10.3845,2025-12-18
151468,12.7463,2025-12-18
151469,10.3906,2025-12-18
151470,12.8376,2025-12-18
151471,15.5956,2025-12-18
151472,15.1836,2025-12-18
151473,15.6027,2025-12-18
151474,15.2437,2025-12-18
151475,15.8666,2025-12-18
151476,15.4188,2025-12-18
151477,15.4186,2025-12-18
151478,15.8651,2025-12-18
151479,12.3125,2025-12-18
151480,12.2234,2025-12-18
151481,12.2235,2025-12-18
151482,12.3128,2025-12-18
151483,12.4084,2025-12-18
151484,12.0014,2025-12-18
151485,12.549,2025-12-18
151486,11.8646,2025-12-18
151487,12.4895,2025-12-18
151488,12.4123,2025-12-18
151489,12.6859,2025-12-18
151490,12.6199,2025-12-18
151491,12.2504,2025-12-18
151492,12.3355,2025-12-18
151493,12.3354,2025-12-18
151494,12.2504,2025-12-18
151495,12.6284,2025-12-18
151496,12.5711,2025-12-18
151501,12.3143,2025-12-18
151503,12.2457,2025-12-18
151504,12.2452,2025-12-18
151506,12.2452,2025-12-18
151507,10.18863731,2023-05-31
151508,10.19244228,2023-05-31
151509,10.18863674,2023-05-31
151510,10.19244183,2023-05-31
151519,10.3716,2023-08-29
151520,10.0,2023-08-29
151521,10.3665,2023-08-29
151522,10.0,2023-08-29
151523,12.0497,2025-12-18
151524,12.0497,2025-12-18
151525,11.1092,2025-12-18
151526,11.8972,2025-12-18
151527,11.7436,2025-12-18
151528,11.7436,2025-12-18
151529,11.7436,2025-12-18
151530,12.0497,2025-12-18
151531,10.8139,2025-12-18
151532,11.7438,2025-12-18
151533,1000.0,2025-12-18
151546,12.3616,2025-12-18
151547,12.3616,2025-12-18
151548,12.3816,2025-12-18
151549,12.3816,2025-12-18
151556,12.1841,2025-12-18
151557,12.1842,2025-12-18
151558,12.2253,2025-12-18
151559,12.2251,2025-12-18
151560,12.3733,2025-12-18
151561,12.3732,2025-12-18
151562,12.4586,2025-12-18
151563,12.4577,2025-12-18
151564,12.1412,2025-12-18
151565,12.225,2025-12-18
151566,12.1412,2025-12-18
151567,12.225,2025-12-18
151568,10.2235,2025-12-18
151569,10.23,2025-12-18
151570,12.3069,2025-12-18
151571,12.2569,2025-12-18
151572,84.1238,2025-12-18
151573,11.5773,2025-12-18
151574,12.5187,2025-12-18
151575,11.7465,2025-12-18
151576,12.4161,2025-12-18
151577,12.2822,2025-12-18
151578,18.06,2025-12-18
151579,19.07,2025-12-18
151580,19.66,2025-12-18
151581,17.48,2025-12-18
151582,12.19,2025-12-18
151583,12.1906,2025-12-18
151584,12.2859,2025-12-18
151585,87.0116,2025-12-18
151586,12.2238,2025-12-18
151587,12.2238,2025-12-18
151588,12.1468,2025-12-18
151589,12.154,2025-12-18
151590,1225.8239,2025-12-18
151591,1225.8395,2025-12-18
151592,1230.8036,2025-12-18
151593,1230.804,2025-12-18
151594,1245.2354,2025-12-18
151595,1245.2192,2025-12-18
151596,1250.264,2025-12-18
151597,1250.2632,2025-12-18
151602,26.7882,2025-12-18
151603,27.1237,2025-12-18
151604,213.8568,2025-12-18
151609,13.91,2025-12-18
151610,13.91,2025-12-18
151611,14.55,2025-12-18
151612,14.55,2025-12-18
151617,1248.3245,2025-12-18
151618,1248.3241,2025-12-18
151620,1251.953,2025-12-18
151622,12.1077,2025-12-18
151623,12.0094,2025-12-18
151624,12.0094,2025-12-18
151629,12.1468,2025-12-18
151635,10.1602,2023-06-13
151636,10.1584,2023-06-13
151637,10.1584,2023-06-13
151638,10.1607,2023-06-13
151639,12.1781,2025-12-18
151640,12.1782,2025-12-18
151641,12.1385,2025-12-18
151642,12.1386,2025-12-18
151647,19.32,2025-12-18
151648,19.32,2025-12-18
151649,19.656,2025-12-18
151650,19.666,2025-12-18
151671,12.1574,2025-12-18
151672,12.0916,2025-12-18
151673,12.0916,2025-12-18
151674,12.1574,2025-12-18
151675,10.17723046,2023-06-22
151676,10.17724511,2023-06-22
151677,10.17985924,2023-06-22
151679,12.2725,2025-12-18
151680,12.2725,2025-12-18
151681,12.3795,2025-12-18
151682,12.3786,2025-12-18
151683,12.0648,2025-12-18
151685,12.0649,2025-12-18
151686,12.1486,2025-12-18
151691,12.3973,2025-12-18
151692,12.3973,2025-12-18
151693,12.2731,2025-12-18
151694,12.2728,2025-12-18
151695,29.5172,2025-12-18
151700,12.1532,2025-12-18
151701,12.1212,2025-12-18
151702,12.1667,2025-12-18
151703,12.1207,2025-12-18
151708,12.613,2025-12-18
151710,12.5145,2025-12-18
151711,12.5145,2025-12-18
151712,17.1189,2025-12-18
151713,17.1243,2025-12-18
151714,16.4393,2025-12-18
151715,16.4408,2025-12-18
151724,18.674,2025-12-18
151725,18.388,2025-12-18
151726,17.3758,2025-12-18
151727,17.6401,2025-12-18
151728,15.8585,2025-12-18
151729,15.6132,2025-12-18
151730,194.9135,2025-12-18
151731,25.8367,2025-12-18
151732,25.5838,2025-12-18
151737,128.2329,2025-12-18
151738,20.3984,2025-12-18
151739,20.655,2025-12-18
151741,10.26359191,2023-09-14
151742,10.26359162,2023-09-14
151743,10.2674597,2023-09-14
151744,10.26741517,2023-09-14
151745,15.6,2025-12-18
151746,15.122,2025-12-18
151747,13.9604,2025-12-18
151748,22.229,2025-12-18
151749,22.887,2025-12-18
151750,22.887,2025-12-18
151751,22.229,2025-12-18
151752,12.78,2025-12-18
151753,13.23,2025-12-18
151754,12.7285,2025-12-18
151755,14.4417,2025-12-18
151756,13.1682,2025-12-18
151757,16.2036,2025-12-18
151758,15.572,2025-12-18
151759,16.1922,2025-12-18
151760,15.5869,2025-12-18
151761,14.9175,2025-12-18
151762,15.0892,2025-12-18
151763,13.9191,2025-12-18
151764,14.0777,2025-12-18
151765,13.775,2025-12-18
151766,13.775,2025-12-18
151769,13.8557,2025-12-18
151770,13.8557,2025-12-18
151775,15.503,2025-12-18
151776,16.2451,2025-12-18
151777,16.2451,2025-12-18
151778,15.503,2025-12-18
151779,194.3306,2025-12-18
151780,14.628,2025-12-18
151781,14.81,2025-12-18
151782,14.81,2025-12-18
151783,14.628,2025-12-18
151784,13.2228,2025-12-18
151785,13.4435,2025-12-18
151786,13.4435,2025-12-18
151787,13.2228,2025-12-18
151788,18.6705,2025-12-18
151789,18.6691,2025-12-18
151790,19.462,2025-12-18
151791,19.4398,2025-12-18
151792,12.0294,2025-12-18
151793,12.0294,2025-12-18
151794,11.9339,2025-12-18
151795,11.9339,2025-12-18
151796,15.6072,2025-12-18
151797,15.0113,2025-12-18
151798,15.6072,2025-12-18
151799,15.0113,2025-12-18
151802,13.942,2025-12-18
151803,13.942,2025-12-18
151804,14.362,2025-12-18
151805,14.362,2025-12-18
151810,15.064,2025-12-18
151811,15.063,2025-12-18
151812,14.551,2025-12-18
151813,14.54,2025-12-18
151814,16.164,2025-12-18
151815,15.9084,2025-12-18
151816,15.749,2025-12-18
151817,14.668,2025-12-18
151818,15.147,2025-12-18
151819,14.117,2025-12-18
151820,40.4414,2025-12-18
151821,14.7,2025-12-18
151822,14.31,2025-12-18
151823,13.82,2025-12-18
151824,15.22,2025-12-18
151833,1182.254,2025-12-18
151834,1035.1993,2025-12-18
151835,1034.6939,2025-12-18
151836,1035.1964,2025-12-18
151837,1177.3134,2025-12-18
151838,1035.2039,2025-12-18
151839,1033.8241,2025-12-18
151840,1034.3062,2025-12-18
151841,1034.3128,2025-12-18
151842,1034.31,2025-12-18
151843,1033.1412,2025-12-18
151844,1033.5957,2025-12-18
151845,1033.6053,2025-12-18
151846,1033.3339,2025-12-18
151847,1033.3521,2025-12-18
151848,1033.3479,2025-12-18
151849,1164.7699,2025-12-18
151850,1033.595,2025-12-18
151851,1163.3401,2025-12-18
151852,1032.8859,2025-12-18
151853,15.4689,2025-12-18
151854,15.4676,2025-12-18
151855,14.8669,2025-12-18
151856,14.8664,2025-12-18
151857,597.9726,2025-12-18
151862,10.1481,2025-12-18
151863,10.1481,2025-12-18
151864,10.1481,2025-12-18
151865,10.1481,2025-12-18
151878,14.996,2025-12-18
151879,14.881,2025-12-18
151880,15.115,2025-12-18
151881,15.115,2025-12-18
151882,12.9768,2025-12-18
151883,13.4094,2025-12-18
151884,12.9769,2025-12-18
151885,13.4094,2025-12-18
151886,86.4696,2025-12-18
151887,28.6786,2025-12-18
151888,83.6753,2025-12-18
151889,1196.5949,2025-12-18
151890,1196.5949,2025-12-18
151891,1179.7754,2025-12-18
151892,1043.7489,2025-12-18
151893,1179.7754,2025-12-18
151894,1035.5454,2025-12-18
151895,15.225,2025-12-18
151896,15.225,2025-12-18
151897,14.727,2025-12-18
151898,14.727,2025-12-18
151899,18.31,2025-12-18
151900,17.804,2025-12-18
151901,18.31,2025-12-18
151902,17.804,2025-12-18
151903,14.02,2025-12-18
151904,14.5,2025-12-18
151905,14.5,2025-12-18
151906,14.02,2025-12-18
151907,21.7348,2025-12-18
151908,1000.0,2025-12-18
151909,16.157,2025-12-18
151910,16.158,2025-12-18
151911,16.367,2025-12-18
151912,16.367,2025-12-18
151913,14.1131,2025-12-18
151914,14.6343,2025-12-18
151915,14.2208,2025-12-18
151916,14.6376,2025-12-18
151917,13.74,2025-12-18
151918,13.74,2025-12-18
151919,13.25,2025-12-18
151920,13.25,2025-12-18
151927,1001.8007,2025-12-18
151928,1173.8043,2025-12-18
151930,1193.6231,2025-12-18
151932,1066.1679,2025-12-18
151935,50.2695,2025-12-18
151936,50.2695,2025-12-18
151937,55.2702,2025-12-18
151938,55.2702,2025-12-18
151949,21.9692,2025-12-18
151950,27.8846,2025-12-18
151951,20.7708,2025-12-18
151952,31.6158,2025-12-18
151953,21.3544,2025-12-18
151954,17.6122,2025-12-18
151955,14.9216,2025-12-18
151956,12.7965,2025-12-18
151959,16.008,2025-12-18
151960,16.0084,2025-12-18
151961,11897.9377,2025-12-18
151973,34.3672,2025-12-18
151974,36.2884,2025-12-18
151986,16.0493,2025-12-18
151988,19.1542,2025-12-18
151989,16.0492,2025-12-18
151990,19.154,2025-12-18
151999,30.3405,2025-12-18
152000,26.9857,2025-12-18
152001,28.7534,2025-12-18
152002,32.2925,2025-12-18
152003,28.6921,2025-12-18
152004,32.3001,2025-12-18
152005,32.2943,2025-12-18
152006,28.6917,2025-12-18
152007,21.096,2025-12-18
152008,23.2412,2025-12-18
152009,21.0962,2025-12-18
152010,23.265,2025-12-18
152015,26.1532,2025-12-18
152016,24.2114,2025-12-18
152017,24.2115,2025-12-18
152018,26.1757,2025-12-18
152019,30.5231,2025-12-18
152020,30.5226,2025-12-18
152021,33.3147,2025-12-18
152022,33.3294,2025-12-18
152023,31.6194,2025-12-18
152024,31.6281,2025-12-18
152025,28.8273,2025-12-18
152026,28.8277,2025-12-18
152027,14.5098,2025-12-18
152028,14.9702,2025-12-18
152030,14.5098,2025-12-18
152032,14.9703,2025-12-18
152033,14.6826,2025-12-18
152034,14.2399,2025-12-18
152035,14.6826,2025-12-18
152036,14.2399,2025-12-18
152037,13.115,2025-12-18
152038,12.953,2025-12-18
152039,13.116,2025-12-18
152040,12.953,2025-12-18
152041,13.0393,2025-12-18
152042,13.0436,2025-12-18
152043,12.8464,2025-12-18
152044,12.8452,2025-12-18
152045,15.7285,2025-12-18
152046,15.1232,2025-12-18
152047,13.938,2025-12-18
152048,14.5277,2025-12-18
152050,220.5612,2025-12-18
152051,13.6201,2025-12-18
152052,13.0567,2025-12-18
152053,15.2244,2025-12-18
152054,14.4916,2025-12-18
152055,14.9538,2025-12-18
152056,15.6942,2025-12-18
152057,13.945,2025-12-18
152058,13.945,2025-12-18
152059,14.334,2025-12-18
152060,14.334,2025-12-18
152061,12.888,2025-12-18
152062,13.0974,2025-12-18
152063,15.603,2025-12-18
152064,15.605,2025-12-18
152065,15.125,2025-12-18
152066,15.125,2025-12-18
152067,11.7098,2025-12-18
152068,11.7039,2025-12-18
152069,11.2946,2025-12-18
152070,11.2929,2025-12-18
152071,15.87,2025-12-18
152072,15.308,2025-12-18
152073,13.1466,2025-12-18
152074,12.7163,2025-12-18
152075,12.7163,2025-12-18
152076,13.1466,2025-12-18
152077,11.694,2025-12-18
152078,11.51,2025-12-18
152079,11.51,2025-12-18
152080,11.694,2025-12-18
152081,17.474,2025-12-18
152082,17.474,2025-12-18
152083,17.014,2025-12-18
152084,17.014,2025-12-18
152086,11.3738,2025-12-18
152087,11.7346,2025-12-18
152088,11.3738,2025-12-18
152089,11.7346,2025-12-18
152090,15.5823,2025-12-18
152091,15.4026,2025-12-18
152092,14.0234,2025-12-18
152093,15.5951,2025-12-18
152094,15.5951,2025-12-18
152095,15.0736,2025-12-18
152096,15.0736,2025-12-18
152097,86.5415,2025-12-18
152098,12.0619,2025-12-18
152099,12.062,2025-12-18
152100,11.9962,2025-12-18
152101,11.9961,2025-12-18
152102,13.253,2025-12-18
152103,12.781,2025-12-18
152104,13.245,2025-12-18
152105,12.782,2025-12-18
152106,23.8974,2025-12-18
152107,12.76,2025-12-18
152108,12.36,2025-12-18
152109,11.5933,2025-12-18
152110,11.5073,2025-12-18
152111,0.0,2025-12-18
152112,0.0,2025-12-18
152113,0.0,2025-12-18
152114,0.0,2025-12-18
152116,1067.7183,2025-12-18
152119,0.0,2025-12-18
152120,0.0,2025-12-18
152121,0.0,2025-12-18
152122,0.0,2025-12-18
152125,14.023,2025-12-18
152126,13.8099,2025-12-18
152127,13.8092,2025-12-18
152128,12.9205,2025-12-18
152129,12.6081,2025-12-18
152130,12.5292,2025-12-18
152131,12.209,2025-12-18
152132,13.602,2025-12-18
152133,13.173,2025-12-18
152134,24.854,2025-12-18
152135,15.29,2025-12-18
152136,14.83,2025-12-18
152137,14.83,2025-12-18
152138,15.29,2025-12-18
152139,12.0465,2025-12-18
152140,12.0466,2025-12-18
152142,12.0345,2025-12-18
152144,12.0333,2025-12-18
152145,12.4125,2025-12-18
152147,12.3986,2025-12-18
152149,12.3986,2025-12-18
152150,12.4124,2025-12-18
152151,1000.0,2025-12-18
152152,1139.3746,2025-12-18
152153,1138.1477,2025-12-18
152154,1000.0,2025-12-18
152155,40.4305,2025-12-18
152156,14.2319,2025-12-18
152157,14.2516,2025-12-18
152158,15.62,2025-12-18
152159,15.62,2025-12-18
152160,15.15,2025-12-18
152161,15.15,2025-12-18
152162,11.8119,2025-12-18
152163,11.8119,2025-12-18
152164,10.9732,2025-12-18
152165,11.6762,2025-12-18
152166,11.6762,2025-12-18
152167,10.8996,2025-12-18
152168,1000.0,2025-12-18
152169,14.672,2025-12-18
152170,14.188,2025-12-18
152171,14.185,2025-12-18
152172,14.67,2025-12-18
152173,10.1806597,2024-02-01
152174,10.18066027,2024-02-01
152175,10.18451128,2024-02-01
152176,10.18897602,2024-02-01
152177,13.1297,2025-12-18
152178,13.1228,2025-12-18
152179,12.9438,2025-12-18
152180,12.9436,2025-12-18
152181,20.7167,2025-12-18
152182,20.7167,2025-12-18
152183,20.8784,2025-12-18
152184,20.8784,2025-12-18
152185,10.24,2025-12-18
152186,10.57,2025-12-18
152187,10.24,2025-12-18
152188,10.58,2025-12-18
152189,14.631,2025-12-18
152190,14.2392,2025-12-18
152191,14.194,2025-12-18
152192,14.6166,2025-12-18
152193,132.013,2025-12-18
152194,12.019,2025-12-18
152195,12.019,2025-12-18
152196,11.652,2025-12-18
152197,11.652,2025-12-18
152199,10.0946,2025-12-18
152200,10.1051,2025-12-18
152202,14.21,2025-12-18
152203,13.82,2025-12-18
152204,14.21,2025-12-18
152205,13.82,2025-12-18
152206,14.355,2025-12-18
152207,13.259,2025-12-18
152208,13.926,2025-12-18
152209,13.926,2025-12-18
152212,199.3616,2025-12-18
152213,13.19,2025-12-18
152214,13.631,2025-12-18
152215,13.63,2025-12-18
152216,13.186,2025-12-18
152217,12.59,2025-12-18
152218,10.95,2025-12-18
152219,12.93,2025-12-18
152220,12.93,2025-12-18
152221,10.22209734,2024-03-12
152222,10.22674961,2024-03-12
152223,10.22182181,2024-03-12
152224,10.22677217,2024-03-12
152225,13.445,2025-12-18
152226,13.885,2025-12-18
152231,127.8953,2025-12-18
152232,13.7449,2025-12-18
152234,13.7452,2025-12-18
152235,14.1273,2025-12-18
152237,14.1273,2025-12-18
152238,11.706,2025-12-18
152239,11.706,2025-12-18
152240,11.7174,2025-12-18
152241,11.7167,2025-12-18
152242,10.3937,2025-12-18
152243,11.1431,2025-12-18
152244,11.1431,2025-12-18
152245,10.9902,2025-12-18
152246,10.18561798,2024-03-13
152247,10.18561815,2024-03-13
152248,10.18952493,2024-03-13
152249,10.18941792,2024-03-13
152250,10.1879,2024-03-12
152251,10.0,2024-03-12
152252,10.0,2024-03-12
152253,10.184,2024-03-12
152254,12.2972,2025-12-18
152255,13.2327,2025-12-18
152256,12.8413,2025-12-18
152257,13.2286,2025-12-18
152258,12.8393,2025-12-18
152259,10.1718,2024-03-13
152260,10.1694,2024-03-13
152261,10.0,2024-03-13
152262,10.0,2024-03-13
152263,11.7396,2025-12-18
152264,11.7396,2025-12-18
152265,11.5792,2025-12-18
152266,11.5788,2025-12-18
152267,11.7842,2025-12-18
152268,11.7254,2025-12-18
152269,11.7254,2025-12-18
152270,11.7838,2025-12-18
152271,10.37814207,2024-06-18
152272,10.37814054,2024-06-18
152273,12.2964,2025-12-18
152274,11.8601,2025-12-18
152276,11.8601,2025-12-18
152278,10.38708109,2024-06-18
152279,10.38581094,2024-06-18
152280,10.192,2024-03-21
152281,10.192,2024-03-21
152282,10.1933,2024-03-21
152283,10.1933,2024-03-21
152284,12.9693,2025-12-18
152285,19.7389,2025-12-18
152286,20.2545,2025-12-18
152287,20.4779,2025-12-18
152288,20.4779,2025-12-18
152289,20.4779,2025-12-18
152290,20.2545,2025-12-18
152291,20.2545,2025-12-18
152292,26.3857,2025-12-18
152293,26.6161,2025-12-18
152294,26.6161,2025-12-18
152295,26.6161,2025-12-18
152296,26.3857,2025-12-18
152297,26.3857,2025-12-18
152298,11.3642,2025-12-18
152299,10.0,2025-12-18
152300,10.931,2025-12-18
152301,10.0,2025-12-18
152306,146.4957,2025-12-18
152307,11.952,2025-12-18
152308,11.952,2025-12-18
152309,12.294,2025-12-18
152310,12.294,2025-12-18
152311,13.2079,2025-12-18
152312,13.6032,2025-12-18
152313,13.2079,2025-12-18
152314,13.6032,2025-12-18
152315,13.2079,2025-12-18
152316,13.6032,2025-12-18
152321,13.226,2025-12-18
152322,12.807,2025-12-18
152323,13.7919,2025-12-18
152324,13.7919,2025-12-18
152325,13.3952,2025-12-18
152326,13.3952,2025-12-18
152327,111.8813,2025-12-18
152328,12.0217,2025-12-18
152329,12.1122,2025-12-18
152330,12.1122,2025-12-18
152331,12.0217,2025-12-18
152332,10.2094,2024-04-18
152333,10.0,2024-04-18
152334,10.2066,2024-04-18
152335,10.0,2024-04-18
152336,9.6854,2025-12-18
152337,9.4076,2025-12-18
152338,9.4038,2025-12-18
152339,9.6902,2025-12-18
152340,10.21940737,2024-04-22
152341,10.21416403,2024-04-22
152342,10.21846184,2024-04-22
152343,10.21416403,2024-04-22
152344,13.437,2025-12-18
152345,13.436,2025-12-18
152346,13.038,2025-12-18
152347,13.041,2025-12-18
152348,13.67,2025-12-18
152349,14.124,2025-12-18
152350,83.8744,2025-12-18
152351,13.6435,2025-12-18
152352,14.1003,2025-12-18
152353,13.16,2025-12-18
152354,14.4473,2025-12-18
152355,401.3622,2025-12-18
152356,263.6358,2025-12-18
152357,59.6726,2025-12-18
152358,12.48,2025-12-18
152359,12.48,2025-12-18
152361,12.23,2025-12-18
152363,12.23,2025-12-18
152364,11.0985,2025-12-18
152365,11.1951,2025-12-18
152366,11.0986,2025-12-18
152367,11.195,2025-12-18
152368,63.717,2025-12-18
152369,26.0799,2025-12-18
152370,12.1779,2025-12-18
152371,12.1772,2025-12-18
152372,12.0658,2025-12-18
152373,12.0657,2025-12-18
152378,12.9201,2025-12-18
152379,12.9201,2025-12-18
152380,13.243,2025-12-18
152381,13.243,2025-12-18
152382,12.8,2025-12-18
152383,12.39,2025-12-18
152384,12.21,2025-12-18
152385,12.1,2025-12-18
152386,12.6814,2025-12-18
152387,12.5448,2025-12-18
152388,12.5448,2025-12-18
152389,12.6814,2025-12-18
152390,10.4814,2025-12-18
152391,10.3629,2025-12-18
152392,10.4814,2025-12-18
152393,10.3629,2025-12-18
152395,11.9054,2025-12-18
152396,12.1235,2025-12-18
152398,11.9043,2025-12-18
152399,12.1213,2025-12-18
152404,59.8282,2025-12-18
152405,12.726,2025-12-18
152406,12.392,2025-12-18
152407,12.392,2025-12-18
152408,12.726,2025-12-18
152409,11.49,2025-12-18
152410,11.49,2025-12-18
152411,11.2,2025-12-18
152412,11.2,2025-12-18
152413,9.8418,2025-12-18
152414,9.8414,2025-12-18
152415,10.1014,2025-12-18
152416,10.1076,2025-12-18
152417,10.5206,2025-12-18
152418,10.3115,2025-12-18
152419,10.3117,2025-12-18
152420,10.5204,2025-12-18
152421,11.6728,2025-12-18
152422,11.7928,2025-12-18
152423,11.6729,2025-12-18
152424,11.7928,2025-12-18
152429,10.3152,2025-12-18
152430,10.4071,2025-12-18
152431,10.7973,2025-12-18
152433,10.6941,2025-12-18
152434,10.6812,2025-12-18
152436,10.8018,2025-12-18
152437,12.6712,2025-12-18
152438,12.6712,2025-12-18
152439,12.2845,2025-12-18
152440,12.2845,2025-12-18
152441,13.1855,2025-12-18
152443,13.5722,2025-12-18
152444,12.8821,2025-12-18
152445,13.265,2025-12-18
152447,12.13,2025-12-18
152448,12.12,2025-12-18
152449,12.43,2025-12-18
152450,12.43,2025-12-18
152451,10.19907795,2024-05-16
152452,10.19902391,2024-05-16
152453,10.19518202,2024-05-16
152454,10.19518122,2024-05-16
152455,43.2261,2025-12-18
152456,9.603,2025-12-18
152457,9.52,2025-12-18
152458,9.522,2025-12-18
152459,9.604,2025-12-18
152460,11.974,2025-12-18
152461,11.974,2025-12-18
152462,12.289,2025-12-18
152463,12.289,2025-12-18
152464,11.4158,2025-12-18
152467,10.3055,2025-12-18
152468,11.4785,2025-12-18
152469,10.5082,2025-12-18
152470,12.8365,2025-12-18
152471,12.8365,2025-12-18
152472,12.4931,2025-12-18
152473,12.3673,2025-12-18
152474,12.45,2025-12-18
152475,12.11,2025-12-18
152476,20.7756,2025-12-18
152481,12.307,2025-12-18
152482,12.4274,2025-12-18
152483,12.4274,2025-12-18
152484,12.307,2025-12-18
152489,10.8855,2025-12-18
152490,10.8857,2025-12-18
152491,10.9411,2025-12-18
152492,10.9414,2025-12-18
152493,10.1872,2024-06-11
152494,10.1872,2024-06-11
152495,10.1918,2024-06-11
152496,10.1918,2024-06-11
152497,10.1872,2024-06-11
152498,10.1918,2024-06-11
152509,11.85,2025-12-18
152510,11.53,2025-12-18
152511,11.86,2025-12-18
152512,11.53,2025-12-18
152513,11.3106,2025-12-18
152514,11.3391,2025-12-18
152515,11.3393,2025-12-18
152516,11.3109,2025-12-18
152517,10.9874,2025-12-18
152518,10.9874,2025-12-18
152519,11.0642,2025-12-18
152520,11.0659,2025-12-18
152521,9.7764,2025-12-18
152522,9.6944,2025-12-18
152527,11.9416,2025-12-18
152528,11.9521,2025-12-18
152529,11.9521,2025-12-18
152530,11.9416,2025-12-18
152535,11.4069,2025-12-18
152536,11.2619,2025-12-18
152537,12.09,2025-12-18
152538,11.76,2025-12-18
152539,12.09,2025-12-18
152540,11.76,2025-12-18
152541,87.0218,2025-12-18
152542,10.18959361,2024-06-19
152543,10.18584049,2024-06-19
152544,10.18583696,2024-06-19
152545,10.18968203,2024-06-19
152546,16.2536,2025-12-18
152555,1104.9748,2025-12-18
152556,12.2543,2025-12-18
152557,12.3919,2025-12-18
152558,12.3919,2025-12-18
152559,12.3919,2025-12-18
152560,12.2543,2025-12-18
152561,12.2543,2025-12-18
152562,12.5302,2025-12-18
152563,12.5302,2025-12-18
152564,12.6696,2025-12-18
152565,12.6696,2025-12-18
152566,12.6696,2025-12-18
152567,12.5302,2025-12-18
152568,8.8463,2025-12-18
152569,8.8463,2025-12-18
152570,8.9495,2025-12-18
152571,8.9495,2025-12-18
152572,8.9495,2025-12-18
152573,8.8463,2025-12-18
152574,12.6546,2025-12-18
152575,12.6546,2025-12-18
152576,12.6546,2025-12-18
152577,12.796,2025-12-18
152578,12.796,2025-12-18
152579,12.796,2025-12-18
152580,1001.1051,2025-12-18
152581,1000.781,2025-08-20
152582,11.33,2025-12-18
152583,11.33,2025-12-18
152584,11.65,2025-12-18
152585,11.65,2025-12-18
152586,8.46,2025-12-18
152587,8.25,2025-12-18
152588,11.5738,2025-12-18
152589,11.5738,2025-12-18
152590,11.4473,2025-12-18
152591,11.4473,2025-12-18
152592,11.4473,2025-12-18
152593,11.5738,2025-12-18
152594,10.8456,2025-12-18
152595,10.8456,2025-12-18
152596,10.723,2025-12-18
152597,10.723,2025-12-18
152598,10.8456,2025-12-18
152599,10.723,2025-12-18
152600,11.057,2025-12-18
152601,10.856,2025-12-18
152602,10.856,2025-12-18
152603,11.057,2025-12-18
152604,13.413,2025-12-18
152605,13.077,2025-12-18
152606,13.077,2025-12-18
152607,13.413,2025-12-18
152612,9.5906,2025-12-18
152613,9.5906,2025-12-18
152614,9.839,2025-12-18
152615,9.8392,2025-12-18
152616,10.1026,2025-12-18
152617,9.9832,2025-12-18
152618,9.9832,2025-12-18
152619,10.1026,2025-12-18
152620,9.7118,2025-12-18
152625,11.4731,2025-12-18
152626,11.7898,2025-12-18
152627,11.4731,2025-12-18
152628,11.7898,2025-12-18
152629,12.1353,2025-12-18
152630,11.9734,2025-12-18
152631,12.1353,2025-12-18
